user_id,trip_id,timestamp,speed_kmph,battery_level_percent,tire_pressure_psi,cabin_temp_c
user_5,5_trip_3,2025-01-24T00:02:00,100.3,97.36,30.87,24.5
user_5,5_trip_3,2025-01-24T00:02:30,58.7,97.62,30.49,21.0
user_5,5_trip_3,2025-01-24T00:03:00,36.3,96.28,33.59,22.8
user_5,5_trip_3,2025-01-24T00:03:30,76.7,93.33,34.81,24.7
user_5,5_trip_3,2025-01-24T00:04:00,47.7,98.74,34.77,23.0
user_5,5_trip_3,2025-01-24T00:04:30,87.0,92.26,30.16,24.5
user_5,5_trip_3,2025-01-24T00:05:00,68.0,91.13,30.38,21.5
user_5,5_trip_3,2025-01-24T00:05:30,43.7,96.84,32.19,24.2
user_5,5_trip_3,2025-01-24T00:06:00,90.6,90.58,34.54,24.9
user_5,5_trip_3,2025-01-24T00:06:30,21.0,87.45,34.68,23.8
user_5,5_trip_3,2025-01-24T00:07:00,42.5,93.2,31.56,22.5
user_5,5_trip_3,2025-01-24T00:07:30,50.1,93.67,33.32,23.4
user_5,5_trip_3,2025-01-24T00:08:00,58.3,98.34,30.59,22.0
user_5,5_trip_3,2025-01-24T00:08:30,43.8,85.58,31.98,23.0
user_5,5_trip_3,2025-01-24T00:09:00,92.9,91.5,31.4,21.7
user_5,5_trip_3,2025-01-24T00:09:30,11.9,88.08,30.03,23.1
user_5,5_trip_3,2025-01-24T00:10:00,104.8,82.82,32.06,22.3
user_5,5_trip_3,2025-01-24T00:10:30,37.2,94.77,31.31,24.8
user_5,5_trip_3,2025-01-24T00:11:00,59.9,90.73,34.24,22.7
user_5,5_trip_3,2025-01-24T00:11:30,94.2,91.5,31.99,24.2
user_5,5_trip_3,2025-01-24T00:12:00,83.1,84.03,31.1,23.5
user_5,5_trip_3,2025-01-24T00:12:30,98.3,93.37,31.86,23.6
user_5,5_trip_3,2025-01-24T00:13:00,12.3,94.07,32.32,20.0
user_5,5_trip_3,2025-01-24T00:13:30,95.8,81.77,30.14,23.1
user_5,5_trip_3,2025-01-24T00:14:00,21.7,92.8,30.92,23.9
user_5,5_trip_3,2025-01-24T00:14:30,26.9,96.77,32.9,23.4
user_5,5_trip_4,2025-01-20T00:00:00,31.9,100.0,34.9,24.4
user_5,5_trip_4,2025-01-20T00:00:30,16.1,99.46,31.22,24.8
user_5,5_trip_4,2025-01-20T00:01:00,11.5,98.23,32.56,21.3
user_5,5_trip_4,2025-01-20T00:01:30,102.4,98.0,31.58,20.5
user_5,5_trip_4,2025-01-20T00:02:00,80.8,96.19,31.38,23.8
user_5,5_trip_4,2025-01-20T00:02:30,67.2,98.42,34.92,21.6
user_5,5_trip_4,2025-01-20T00:03:00,107.7,94.05,31.14,22.5
user_5,5_trip_4,2025-01-20T00:03:30,79.3,95.71,33.14,23.0
user_5,5_trip_4,2025-01-20T00:04:00,73.7,93.78,32.17,21.7
user_5,5_trip_4,2025-01-20T00:04:30,113.3,91.63,33.23,23.0
user_5,5_trip_4,2025-01-20T00:05:00,40.8,97.8,33.58,23.3
user_5,5_trip_4,2025-01-20T00:05:30,38.6,97.62,30.04,23.5
user_5,5_trip_4,2025-01-20T00:06:00,7.9,97.83,33.34,23.8
user_5,5_trip_4,2025-01-20T00:06:30,54.9,89.74,30.61,21.4
user_5,5_trip_4,2025-01-20T00:07:00,72.9,95.59,32.12,20.1
user_5,5_trip_4,2025-01-20T00:07:30,65.1,88.81,34.65,20.3
user_5,5_trip_4,2025-01-20T00:08:00,80.3,94.34,34.98,21.6
user_5,5_trip_4,2025-01-20T00:08:30,90.2,88.58,30.51,23.3
user_5,5_trip_4,2025-01-20T00:09:00,108.0,82.61,30.31,24.2
user_5,5_trip_4,2025-01-20T00:09:30,43.5,89.71,33.88,21.0
user_5,5_trip_4,2025-01-20T00:10:00,109.3,80.14,31.79,23.7
user_5,5_trip_4,2025-01-20T00:10:30,20.2,97.59,31.5,20.1
user_5,5_trip_4,2025-01-20T00:11:00,61.1,91.97,30.45,22.6
user_5,5_trip_4,2025-01-20T00:11:30,65.4,78.53,32.04,21.4
user_5,5_trip_4,2025-01-20T00:12:00,4.3,87.55,32.21,21.6
user_5,5_trip_4,2025-01-20T00:12:30,4.2,89.1,30.6,25.0
user_5,5_trip_4,2025-01-20T00:13:00,14.5,96.27,31.03,21.8
user_5,5_trip_4,2025-01-20T00:13:30,53.7,85.98,30.01,24.2
user_5,5_trip_4,2025-01-20T00:14:00,53.1,77.44,34.98,23.3
user_5,5_trip_4,2025-01-20T00:14:30,3.6,74.72,32.01,24.5
user_6,6_trip_0,2025-01-29T00:00:00,70.4,100.0,33.8,24.1
user_6,6_trip_0,2025-01-29T00:00:30,20.6,99.41,33.94,22.8
user_6,6_trip_0,2025-01-29T00:01:00,45.6,98.72,34.89,23.9
user_6,6_trip_0,2025-01-29T00:01:30,70.6,98.72,34.85,22.4
user_6,6_trip_0,2025-01-29T00:02:00,88.4,97.1,32.92,24.2
user_6,6_trip_0,2025-01-29T00:02:30,106.3,97.63,34.19,20.6
user_6,6_trip_0,2025-01-29T00:03:00,45.0,96.36,33.36,21.3
user_6,6_trip_0,2025-01-29T00:03:30,3.4,93.72,34.25,23.2
user_6,6_trip_0,2025-01-29T00:04:00,59.7,98.3,30.05,23.6
user_6,6_trip_0,2025-01-29T00:04:30,42.5,98.48,30.69,24.6
user_6,6_trip_0,2025-01-29T00:05:00,91.5,96.67,34.96,23.5
user_6,6_trip_0,2025-01-29T00:05:30,46.0,97.81,34.76,22.3
user_6,6_trip_0,2025-01-29T00:06:00,84.5,92.31,34.4,22.8
user_6,6_trip_0,2025-01-29T00:06:30,111.3,90.97,31.0,22.4
user_6,6_trip_0,2025-01-29T00:07:00,68.1,92.15,33.61,23.0
user_6,6_trip_0,2025-01-29T00:07:30,10.2,88.61,33.68,24.5
user_6,6_trip_0,2025-01-29T00:08:00,63.4,85.86,30.56,22.6
user_6,6_trip_0,2025-01-29T00:08:30,75.6,88.17,34.28,23.4
user_6,6_trip_0,2025-01-29T00:09:00,14.4,94.47,33.98,23.1
user_6,6_trip_0,2025-01-29T00:09:30,105.3,82.09,31.04,20.5
user_6,6_trip_0,2025-01-29T00:10:00,28.2,93.04,33.15,22.2
user_6,6_trip_0,2025-01-29T00:10:30,80.3,81.3,33.81,20.7
user_6,6_trip_0,2025-01-29T00:11:00,60.4,82.52,32.08,21.2
user_6,6_trip_0,2025-01-29T00:11:30,61.2,81.98,33.08,20.2
user_6,6_trip_0,2025-01-29T00:12:00,61.5,96.12,33.38,20.9
user_6,6_trip_0,2025-01-29T00:12:30,88.4,78.81,34.69,20.9
user_6,6_trip_0,2025-01-29T00:13:00,6.5,90.8,31.47,24.1
user_6,6_trip_0,2025-01-29T00:13:30,28.7,89.57,33.02,22.6
user_6,6_trip_0,2025-01-29T00:14:00,105.2,83.04,32.08,21.3
user_6,6_trip_0,2025-01-29T00:14:30,42.4,94.19,33.79,24.0
user_6,6_trip_1,2025-01-11T00:00:00,80.2,100.0,33.11,20.1
user_6,6_trip_1,2025-01-11T00:00:30,84.4,99.12,30.93,21.5
user_6,6_trip_1,2025-01-11T00:01:00,16.0,98.42,32.49,23.5
user_6,6_trip_1,2025-01-11T00:01:30,64.7,97.59,34.15,24.9
user_6,6_trip_1,2025-01-11T00:02:00,102.2,96.77,31.19,22.5
user_6,6_trip_1,2025-01-11T00:02:30,33.1,98.34,31.12,24.4
user_6,6_trip_1,2025-01-11T00:03:00,7.1,97.56,33.34,22.9
user_6,6_trip_1,2025-01-11T00:03:30,39.9,94.22,30.45,21.1
user_6,6_trip_1,2025-01-11T00:04:00,29.5,96.7,30.58,22.0
user_6,6_trip_1,2025-01-11T00:04:30,19.6,97.79,30.41,24.4
user_6,6_trip_1,2025-01-11T00:05:00,102.8,93.48,34.64,22.4
user_6,6_trip_1,2025-01-11T00:05:30,50.2,95.26,31.44,20.9
user_6,6_trip_1,2025-01-11T00:06:00,11.1,88.51,30.04,20.3
user_6,6_trip_1,2025-01-11T00:06:30,19.7,92.68,34.73,24.1
user_6,6_trip_1,2025-01-11T00:07:00,32.1,92.84,33.88,21.9
user_6,6_trip_1,2025-01-11T00:07:30,34.1,89.9,31.69,24.1
user_6,6_trip_1,2025-01-11T00:08:00,46.7,86.47,30.64,23.8
user_6,6_trip_1,2025-01-11T00:08:30,29.4,87.23,30.22,24.3
user_6,6_trip_1,2025-01-11T00:09:00,12.6,93.81,34.62,21.9
user_6,6_trip_1,2025-01-11T00:09:30,110.3,81.36,34.41,22.9
user_6,6_trip_1,2025-01-11T00:10:00,3.2,95.61,32.82,24.2
user_6,6_trip_1,2025-01-11T00:10:30,63.2,88.28,32.93,23.0
user_6,6_trip_1,2025-01-11T00:11:00,42.7,84.56,33.61,21.4
user_6,6_trip_1,2025-01-11T00:11:30,71.3,94.79,31.47,24.2
user_6,6_trip_1,2025-01-11T00:12:00,79.0,81.11,31.44,21.3
user_6,6_trip_1,2025-01-11T00:12:30,100.1,75.19,33.39,22.2
user_6,6_trip_1,2025-01-11T00:13:00,43.3,92.0,31.29,20.0
user_6,6_trip_1,2025-01-11T00:13:30,31.5,87.96,30.5,21.4
user_6,6_trip_1,2025-01-11T00:14:00,31.0,86.6,34.0,22.4
user_6,6_trip_1,2025-01-11T00:14:30,62.0,76.27,33.7,20.8
user_6,6_trip_2,2025-01-10T00:00:00,84.4,100.0,32.55,23.3
user_6,6_trip_2,2025-01-10T00:00:30,47.3,99.56,34.32,24.4
user_6,6_trip_2,2025-01-10T00:01:00,73.2,98.19,31.25,24.9
user_6,6_trip_2,2025-01-10T00:01:30,57.1,98.19,30.78,21.2
user_6,6_trip_2,2025-01-10T00:02:00,71.5,98.79,32.18,23.0
user_6,6_trip_2,2025-01-10T00:02:30,113.8,97.97,32.63,23.1
user_6,6_trip_2,2025-01-10T00:03:00,58.5,96.79,35.0,23.7
user_6,6_trip_2,2025-01-10T00:03:30,119.6,94.65,34.99,21.3
user_6,6_trip_2,2025-01-10T00:04:00,18.2,97.35,30.82,21.6
user_6,6_trip_2,2025-01-10T00:04:30,91.5,92.65,33.58,24.3
user_6,6_trip_2,2025-01-10T00:05:00,81.3,96.52,30.49,21.4
user_6,6_trip_2,2025-01-10T00:05:30,16.5,96.63,34.32,22.3
user_6,6_trip_2,2025-01-10T00:06:00,17.5,94.0,34.57,23.0
user_6,6_trip_2,2025-01-10T00:06:30,41.5,89.07,30.25,23.4
user_6,6_trip_2,2025-01-10T00:07:00,102.7,95.62,31.17,24.6
user_6,6_trip_2,2025-01-10T00:07:30,72.5,89.54,32.78,22.4
user_6,6_trip_2,2025-01-10T00:08:00,54.7,95.14,31.86,20.5
user_6,6_trip_2,2025-01-10T00:08:30,0.1,93.08,32.65,24.8
user_6,6_trip_2,2025-01-10T00:09:00,55.2,92.43,34.64,24.5
user_6,6_trip_2,2025-01-10T00:09:30,94.3,81.52,34.72,20.8
user_6,6_trip_2,2025-01-10T00:10:00,10.5,87.13,34.0,23.9
user_6,6_trip_2,2025-01-10T00:10:30,44.3,96.01,30.3,22.6
user_6,6_trip_2,2025-01-10T00:11:00,91.8,86.63,33.45,22.6
user_6,6_trip_2,2025-01-10T00:11:30,85.2,95.77,30.61,20.5
user_6,6_trip_2,2025-01-10T00:12:00,114.5,84.2,30.91,20.6
user_6,6_trip_2,2025-01-10T00:12:30,98.1,81.51,31.18,20.7
user_6,6_trip_2,2025-01-10T00:13:00,77.1,87.77,30.95,23.3
user_6,6_trip_2,2025-01-10T00:13:30,70.6,81.36,34.91,21.7
user_6,6_trip_2,2025-01-10T00:14:00,97.3,92.27,31.42,23.4
user_6,6_trip_2,2025-01-10T00:14:30,85.5,77.04,32.22,23.1
user_6,6_trip_3,2025-01-19T00:00:00,6.1,100.0,32.83,24.7
user_6,6_trip_3,2025-01-19T00:00:30,22.2,99.77,33.88,24.1
user_6,6_trip_3,2025-01-19T00:01:00,116.5,98.29,30.16,20.1
user_6,6_trip_3,2025-01-19T00:01:30,77.4,97.86,34.83,22.3
user_6,6_trip_3,2025-01-19T00:02:00,13.4,98.91,30.67,23.2
user_6,6_trip_3,2025-01-19T00:02:30,0.5,97.18,33.98,22.5
user_6,6_trip_3,2025-01-19T00:03:00,115.3,97.75,32.4,21.2
user_6,6_trip_3,2025-01-19T00:03:30,68.7,99.12,32.43,24.5
user_6,6_trip_3,2025-01-19T00:04:00,10.0,92.68,31.83,23.1
user_6,6_trip_3,2025-01-19T00:04:30,64.8,94.34,34.67,24.9
user_6,6_trip_3,2025-01-19T00:05:00,6.0,96.27,30.56,24.9
user_6,6_trip_3,2025-01-19T00:05:30,100.3,92.38,32.35,20.8
user_6,6_trip_3,2025-01-19T00:06:00,33.7,91.76,31.8,25.0
user_6,6_trip_3,2025-01-19T00:06:30,52.9,92.02,33.14,20.4
user_6,6_trip_3,2025-01-19T00:07:00,17.2,87.18,31.05,20.5
user_6,6_trip_3,2025-01-19T00:07:30,92.9,92.24,32.53,21.8
user_6,6_trip_3,2025-01-19T00:08:00,51.1,93.24,34.57,24.7
user_6,6_trip_3,2025-01-19T00:08:30,105.5,97.56,31.86,21.5
user_6,6_trip_3,2025-01-19T00:09:00,2.5,95.87,32.19,20.3
user_6,6_trip_3,2025-01-19T00:09:30,79.8,95.94,30.49,20.7
user_6,6_trip_3,2025-01-19T00:10:00,101.2,91.38,30.12,20.2
user_6,6_trip_3,2025-01-19T00:10:30,25.9,81.64,33.75,21.7
user_6,6_trip_3,2025-01-19T00:11:00,103.3,93.06,33.89,24.9
user_6,6_trip_3,2025-01-19T00:11:30,119.2,92.8,31.35,24.0
user_6,6_trip_3,2025-01-19T00:12:00,116.6,79.95,30.46,23.5
user_6,6_trip_3,2025-01-19T00:12:30,32.3,77.03,32.51,24.3
user_6,6_trip_3,2025-01-19T00:13:00,27.2,96.29,30.88,20.9
user_6,6_trip_3,2025-01-19T00:13:30,96.6,84.28,30.96,21.0
user_6,6_trip_3,2025-01-19T00:14:00,102.4,72.7,31.65,20.6
user_6,6_trip_3,2025-01-19T00:14:30,16.7,79.78,34.67,23.7
user_6,6_trip_4,2025-01-15T00:00:00,114.6,100.0,30.26,21.9
user_6,6_trip_4,2025-01-15T00:00:30,27.9,99.88,30.19,23.9
user_6,6_trip_4,2025-01-15T00:01:00,80.8,98.8,34.66,23.4
user_6,6_trip_4,2025-01-15T00:01:30,19.2,97.01,32.88,21.6
user_6,6_trip_4,2025-01-15T00:02:00,101.9,96.71,31.68,24.1
user_6,6_trip_4,2025-01-15T00:02:30,84.5,98.25,31.88,24.1
user_6,6_trip_4,2025-01-15T00:03:00,51.9,98.9,31.85,24.5
user_6,6_trip_4,2025-01-15T00:03:30,114.3,98.96,31.92,21.1
user_6,6_trip_4,2025-01-15T00:04:00,119.9,92.54,34.45,20.8
user_6,6_trip_4,2025-01-15T00:04:30,111.8,95.53,34.94,21.3
user_6,6_trip_4,2025-01-15T00:05:00,50.9,91.2,33.73,20.6
user_6,6_trip_4,2025-01-15T00:05:30,49.1,91.99,31.95,22.5
user_6,6_trip_4,2025-01-15T00:06:00,77.3,92.45,31.39,21.8
user_6,6_trip_4,2025-01-15T00:06:30,90.2,87.71,33.78,21.5
user_6,6_trip_4,2025-01-15T00:07:00,90.8,89.88,31.8,23.9
user_6,6_trip_4,2025-01-15T00:07:30,31.3,85.17,31.83,23.0
user_6,6_trip_4,2025-01-15T00:08:00,63.9,92.99,31.15,20.4
user_6,6_trip_4,2025-01-15T00:08:30,101.0,83.61,34.63,20.2
user_6,6_trip_4,2025-01-15T00:09:00,77.6,93.5,33.75,22.6
user_6,6_trip_4,2025-01-15T00:09:30,58.3,81.93,30.35,22.1
user_6,6_trip_4,2025-01-15T00:10:00,14.7,91.16,31.72,24.4
user_6,6_trip_4,2025-01-15T00:10:30,67.9,90.9,34.63,20.5
user_6,6_trip_4,2025-01-15T00:11:00,89.1,83.33,33.41,21.4
user_6,6_trip_4,2025-01-15T00:11:30,22.0,97.6,31.74,23.4
user_6,6_trip_4,2025-01-15T00:12:00,31.3,79.44,32.33,24.9
user_6,6_trip_4,2025-01-15T00:12:30,7.3,85.69,34.19,20.1
user_6,6_trip_4,2025-01-15T00:13:00,96.6,91.76,32.64,23.7
user_6,6_trip_4,2025-01-15T00:13:30,107.1,73.34,33.22,24.7
user_6,6_trip_4,2025-01-15T00:14:00,51.3,89.12,33.17,22.2
user_6,6_trip_4,2025-01-15T00:14:30,91.9,85.38,32.83,23.8
user_7,7_trip_0,2025-02-01T00:00:00,31.2,100.0,31.46,20.8
user_7,7_trip_0,2025-02-01T00:00:30,69.7,99.01,33.66,24.2
user_7,7_trip_0,2025-02-01T00:01:00,25.6,98.85,33.99,21.6
user_7,7_trip_0,2025-02-01T00:01:30,61.8,98.12,32.47,23.4
user_7,7_trip_0,2025-02-01T00:02:00,39.3,96.7,34.45,22.3
user_7,7_trip_0,2025-02-01T00:02:30,103.4,95.57,34.54,22.4
user_7,7_trip_0,2025-02-01T00:03:00,21.8,97.69,30.28,22.6
user_7,7_trip_0,2025-02-01T00:03:30,40.0,99.26,34.29,24.8
user_7,7_trip_0,2025-02-01T00:04:00,62.7,93.6,34.43,21.3
user_7,7_trip_0,2025-02-01T00:04:30,13.0,92.25,34.48,24.5
user_7,7_trip_0,2025-02-01T00:05:00,81.5,91.29,34.02,22.1
user_7,7_trip_0,2025-02-01T00:05:30,8.5,91.83,32.81,23.0
user_7,7_trip_0,2025-02-01T00:06:00,55.7,96.95,32.2,20.5
user_7,7_trip_0,2025-02-01T00:06:30,105.2,90.23,33.64,23.1
user_7,7_trip_0,2025-02-01T00:07:00,95.0,87.66,33.2,21.0
user_7,7_trip_0,2025-02-01T00:07:30,8.8,88.15,34.24,21.8
user_7,7_trip_0,2025-02-01T00:08:00,6.7,95.46,30.91,22.8
user_7,7_trip_0,2025-02-01T00:08:30,29.5,97.13,33.42,20.1
user_7,7_trip_0,2025-02-01T00:09:00,34.6,85.13,31.37,24.8
user_7,7_trip_0,2025-02-01T00:09:30,74.6,89.85,33.55,24.2
user_7,7_trip_0,2025-02-01T00:10:00,78.8,96.72,30.29,22.1
user_7,7_trip_0,2025-02-01T00:10:30,39.4,79.89,31.94,23.9
user_7,7_trip_0,2025-02-01T00:11:00,26.7,83.76,33.86,23.6
user_7,7_trip_0,2025-02-01T00:11:30,107.1,92.19,30.35,20.5
user_7,7_trip_0,2025-02-01T00:12:00,9.3,93.5,30.17,21.2
user_7,7_trip_0,2025-02-01T00:12:30,84.8,96.87,32.3,22.6
user_7,7_trip_0,2025-02-01T00:13:00,49.5,86.66,30.29,22.3
user_7,7_trip_0,2025-02-01T00:13:30,96.0,91.61,31.08,23.2
user_7,7_trip_0,2025-02-01T00:14:00,117.0,76.99,33.97,22.2
user_7,7_trip_0,2025-02-01T00:14:30,73.2,84.3,32.07,20.2
user_7,7_trip_1,2025-01-04T00:00:00,1.9,100.0,33.05,23.3
user_7,7_trip_1,2025-01-04T00:00:30,53.1,99.64,30.01,23.4
user_7,7_trip_1,2025-01-04T00:01:00,6.6,98.88,30.66,23.1
user_7,7_trip_1,2025-01-04T00:01:30,82.7,98.62,33.72,20.4
user_7,7_trip_1,2025-01-04T00:02:00,1.0,99.26,32.63,21.7
user_7,7_trip_1,2025-01-04T00:02:30,29.2,97.46,30.03,20.3
user_7,7_trip_1,2025-01-04T00:03:00,2.5,99.37,30.75,20.7
user_7,7_trip_1,2025-01-04T00:03:30,87.0,98.23,31.98,24.1
user_7,7_trip_1,2025-01-04T00:04:00,104.9,92.4,30.21,20.5
user_7,7_trip_1,2025-01-04T00:04:30,89.4,98.11,34.83,20.4
user_7,7_trip_1,2025-01-04T00:05:00,109.7,94.09,30.34,21.9
user_7,7_trip_1,2025-01-04T00:05:30,23.5,96.24,32.94,20.0
user_7,7_trip_1,2025-01-04T00:06:00,45.8,93.8,33.08,24.5
user_7,7_trip_1,2025-01-04T00:06:30,101.2,98.24,34.9,21.4
user_7,7_trip_1,2025-01-04T00:07:00,36.6,97.57,34.02,23.9
user_7,7_trip_1,2025-01-04T00:07:30,51.1,87.21,32.79,23.7
user_7,7_trip_1,2025-01-04T00:08:00,43.5,90.23,31.29,20.7
user_7,7_trip_1,2025-01-04T00:08:30,116.4,89.27,31.65,23.2
user_7,7_trip_1,2025-01-04T00:09:00,14.6,90.97,30.54,24.5
user_7,7_trip_1,2025-01-04T00:09:30,58.2,83.26,30.78,21.6
user_7,7_trip_1,2025-01-04T00:10:00,102.5,83.84,32.98,21.6
user_7,7_trip_1,2025-01-04T00:10:30,4.3,94.93,31.38,23.7
user_7,7_trip_1,2025-01-04T00:11:00,108.1,96.14,32.59,24.8
user_7,7_trip_1,2025-01-04T00:11:30,17.0,90.96,34.0,23.2
user_7,7_trip_1,2025-01-04T00:12:00,6.0,82.58,34.74,23.1
user_7,7_trip_1,2025-01-04T00:12:30,116.5,97.46,34.4,21.5
user_7,7_trip_1,2025-01-04T00:13:00,116.2,82.17,30.69,21.1
user_7,7_trip_1,2025-01-04T00:13:30,115.8,92.94,30.58,22.3
user_7,7_trip_1,2025-01-04T00:14:00,38.4,84.52,32.49,20.6
user_7,7_trip_1,2025-01-04T00:14:30,82.4,92.03,30.01,20.1
user_7,7_trip_2,2025-01-07T00:00:00,82.8,100.0,33.19,20.1
user_7,7_trip_2,2025-01-07T00:00:30,12.7,99.43,32.25,24.2
user_7,7_trip_2,2025-01-07T00:01:00,94.3,98.97,31.54,24.4
user_7,7_trip_2,2025-01-07T00:01:30,21.3,97.69,32.77,22.5
user_7,7_trip_2,2025-01-07T00:02:00,23.4,99.38,34.61,24.5
user_7,7_trip_2,2025-01-07T00:02:30,73.5,98.46,33.49,24.6
user_7,7_trip_2,2025-01-07T00:03:00,50.1,94.72,33.79,22.2
user_7,7_trip_2,2025-01-07T00:03:30,68.1,99.1,30.78,24.0
user_7,7_trip_2,2025-01-07T00:04:00,73.0,96.07,33.25,24.2
user_7,7_trip_2,2025-01-07T00:04:30,71.8,91.75,33.19,21.3
user_7,7_trip_2,2025-01-07T00:05:00,85.8,97.89,32.08,24.1
user_7,7_trip_2,2025-01-07T00:05:30,71.4,90.34,34.94,24.9
user_7,7_trip_2,2025-01-07T00:06:00,76.6,89.63,33.66,24.5
user_7,7_trip_2,2025-01-07T00:06:30,41.3,93.3,34.73,21.2
user_7,7_trip_2,2025-01-07T00:07:00,97.8,90.62,30.56,21.0
user_7,7_trip_2,2025-01-07T00:07:30,20.1,91.72,32.91,23.2
user_7,7_trip_2,2025-01-07T00:08:00,20.9,85.31,32.32,21.1
user_7,7_trip_2,2025-01-07T00:08:30,112.5,86.41,34.03,23.8
user_7,7_trip_2,2025-01-07T00:09:00,51.1,93.01,33.78,22.7
user_7,7_trip_2,2025-01-07T00:09:30,34.7,89.56,31.53,23.0
user_7,7_trip_2,2025-01-07T00:10:00,95.9,80.35,33.44,21.7
user_7,7_trip_2,2025-01-07T00:10:30,33.0,96.79,34.46,20.2
user_7,7_trip_2,2025-01-07T00:11:00,3.3,85.06,34.25,21.2
user_7,7_trip_2,2025-01-07T00:11:30,49.9,82.03,34.46,22.8
user_7,7_trip_2,2025-01-07T00:12:00,43.1,77.83,32.77,22.8
user_7,7_trip_2,2025-01-07T00:12:30,118.0,92.66,34.9,21.5
user_7,7_trip_2,2025-01-07T00:13:00,114.8,80.48,31.09,21.9
user_7,7_trip_2,2025-01-07T00:13:30,61.8,93.37,30.66,23.8
user_7,7_trip_2,2025-01-07T00:14:00,71.8,78.7,32.08,21.8
user_7,7_trip_2,2025-01-07T00:14:30,58.1,87.48,33.02,23.2
user_7,7_trip_3,2025-02-13T00:00:00,0.6,100.0,31.11,23.5
user_7,7_trip_3,2025-02-13T00:00:30,65.7,99.8,31.16,23.2
user_7,7_trip_3,2025-02-13T00:01:00,76.7,99.67,33.06,24.5
user_7,7_trip_3,2025-02-13T00:01:30,80.6,98.4,30.04,24.6
user_7,7_trip_3,2025-02-13T00:02:00,105.2,99.19,30.39,23.7
user_7,7_trip_3,2025-02-13T00:02:30,63.4,96.63,34.19,21.1
user_7,7_trip_3,2025-02-13T00:03:00,42.4,96.11,30.8,20.4
user_7,7_trip_3,2025-02-13T00:03:30,43.0,96.39,33.61,22.0
user_7,7_trip_3,2025-02-13T00:04:00,4.7,93.61,31.88,24.5
user_7,7_trip_3,2025-02-13T00:04:30,53.8,93.94,30.11,24.4
user_7,7_trip_3,2025-02-13T00:05:00,98.4,93.55,33.93,20.7
user_7,7_trip_3,2025-02-13T00:05:30,104.6,95.23,30.19,24.7
user_7,7_trip_3,2025-02-13T00:06:00,66.8,97.8,30.15,22.9
user_7,7_trip_3,2025-02-13T00:06:30,31.8,96.11,30.18,22.3
user_7,7_trip_3,2025-02-13T00:07:00,27.0,89.15,33.39,21.7
user_7,7_trip_3,2025-02-13T00:07:30,67.9,96.53,33.22,23.1
user_7,7_trip_3,2025-02-13T00:08:00,66.4,86.39,32.63,21.9
user_7,7_trip_3,2025-02-13T00:08:30,23.7,95.78,31.97,22.2
user_7,7_trip_3,2025-02-13T00:09:00,88.4,86.94,30.5,21.5
user_7,7_trip_3,2025-02-13T00:09:30,9.5,97.05,31.7,24.3
user_7,7_trip_3,2025-02-13T00:10:00,60.4,82.64,34.31,25.0
user_7,7_trip_3,2025-02-13T00:10:30,33.2,92.87,34.88,20.9
user_7,7_trip_3,2025-02-13T00:11:00,86.5,92.02,32.96,20.2
user_7,7_trip_3,2025-02-13T00:11:30,45.2,77.11,31.29,21.9
user_7,7_trip_3,2025-02-13T00:12:00,13.4,77.29,32.53,21.0
user_7,7_trip_3,2025-02-13T00:12:30,108.6,86.11,33.73,22.1
user_7,7_trip_3,2025-02-13T00:13:00,36.1,80.45,33.45,23.6
user_7,7_trip_3,2025-02-13T00:13:30,100.0,75.23,34.36,21.8
user_7,7_trip_3,2025-02-13T00:14:00,34.1,85.24,31.23,24.0
user_7,7_trip_3,2025-02-13T00:14:30,35.1,74.21,30.67,22.5
user_7,7_trip_4,2025-02-08T00:00:00,58.1,100.0,33.26,21.7
user_7,7_trip_4,2025-02-08T00:00:30,72.9,99.08,32.78,22.9
user_7,7_trip_4,2025-02-08T00:01:00,21.4,98.13,31.44,21.7
user_7,7_trip_4,2025-02-08T00:01:30,35.4,97.73,34.69,20.8
user_7,7_trip_4,2025-02-08T00:02:00,2.6,99.19,33.18,23.1
user_7,7_trip_4,2025-02-08T00:02:30,14.2,96.08,34.18,22.2
user_7,7_trip_4,2025-02-08T00:03:00,38.6,97.89,31.04,23.7
user_7,7_trip_4,2025-02-08T00:03:30,77.9,94.76,32.2,23.1
user_7,7_trip_4,2025-02-08T00:04:00,45.6,92.48,34.88,22.2
user_7,7_trip_4,2025-02-08T00:04:30,21.2,92.74,31.18,21.7
user_7,7_trip_4,2025-02-08T00:05:00,28.9,90.63,34.18,20.2
user_7,7_trip_4,2025-02-08T00:05:30,80.6,90.04,33.27,23.7
user_7,7_trip_4,2025-02-08T00:06:00,113.1,92.38,34.3,20.9
user_7,7_trip_4,2025-02-08T00:06:30,76.8,94.02,31.03,24.2
user_7,7_trip_4,2025-02-08T00:07:00,58.5,89.2,30.53,24.1
user_7,7_trip_4,2025-02-08T00:07:30,19.0,93.61,33.6,22.4
user_7,7_trip_4,2025-02-08T00:08:00,3.8,95.22,30.47,24.1
user_7,7_trip_4,2025-02-08T00:08:30,7.5,92.93,32.45,23.3
user_7,7_trip_4,2025-02-08T00:09:00,43.8,95.02,30.71,21.5
user_7,7_trip_4,2025-02-08T00:09:30,67.6,95.08,31.68,21.7
user_7,7_trip_4,2025-02-08T00:10:00,69.5,92.39,32.77,24.4
user_7,7_trip_4,2025-02-08T00:10:30,57.1,89.25,30.34,21.6
